Gene,Annotation1,Annotation2,Annotation3,Annotation4,Annotation5,Annotation6,Annotation7,Annotation8,Annotation9,Annotation10,Annotation11,Annotation12,Annotation13,Annotation14,Annotation15,Annotation16,Annotation17,Annotation18,Annotation19,Annotation20
gene5,0.4046433269021482,0.2664742956828715,0.22852617392824615,0.6021715556801732,0.08886365514704964,0.3208664557869422,0.4840975308485612,0.6594773433128871,0.5623279998333778,0.6355086277925005,0.25390309843811276,0.04085154850649908,0.713395601262569,0.29124254420921836,0.29161092308203307,0.7476132672389201,0.6518871611507331,0.1392393326396073,0.5114177107000855,0.9294062040409273
gene5,0.0078080938370360675,0.5434459956429445,0.3593659286293709,0.39060236611316324,0.46420053863618216,0.049284671073242636,0.6988552297636547,0.7453752180053841,0.13315210128640298,0.43646089677024047,0.8670128121807164,0.85986995113339,0.4719713108159662,0.4919684006167331,0.7100821581348407,0.08209300902233796,0.1346868605237339,0.43645075263749256,0.4409123489978276,0.5774300822216175
gene5,0.9853995927052449,0.032757846269903634,0.25765744018224257,0.5705995377396658,0.5471491107105712,0.6880941469917854,0.6898292918767762,0.7528237134364137,0.8530288888864885,0.24435327949105357,0.08327275188923489,0.9890819379631051,0.43450430600313716,0.9360411502638325,0.019784372728456567,0.03411228204600114,0.19231194165487275,0.3489251042170698,0.23913616619460376,0.6810026554242226
gene5,0.5713328395860854,0.6114339433605895,0.18697933289468105,0.5054615019725456,0.9290679271588064,0.34019383409072124,0.5311697492175906,0.9231684438173606,0.5230880637503557,0.48871548345392724,0.14198551367002066,0.8147132315498155,0.6984359548609094,0.7795209089533067,0.36083800954968626,0.7968826523933645,0.9301749398909661,0.9307023042374668,0.7904839409883261,0.48145674419242357
gene5,0.45656834454901185,0.602666668603517,0.8214926536367319,0.9212579573808717,0.6415776287538698,0.22790468147037501,0.20771814360511776,0.8693586584432285,0.7492274966181811,0.8686236773764447,0.2897637457195189,0.5638386877962949,0.40474682672943973,0.7012653353983015,0.06979911939617067,0.027766023762252345,0.2968743379614325,0.8268282231639298,0.07047341289834619,0.21654247796841053
gene5,0.38612343644837566,0.08390370429051153,0.5570436801862486,0.45297216923351624,0.6339506639648735,0.7859388764735006,0.5652387425794902,0.1808665221391338,0.10777998883243856,0.5093585337766428,0.15202779796187416,0.47023296232989975,0.8799532761943417,0.1052513594200879,0.7089621637669832,0.6112664153132701,0.27286987030220744,0.22725644730367944,0.9178152355453687,0.5889589676203318
gene5,0.08379377000335042,0.12441308414377528,0.6581971160991166,0.6250809760430329,0.6122761643191849,0.46131647927533237,0.04939599897990088,0.34958254693186663,0.15300996192446026,0.7423997545066622,0.14209554562384097,0.39787966040235345,0.974378027008225,0.9267695233091604,0.8774514835448851,0.9927495770538894,0.1411243925646829,0.81512611251711,0.9287269915327241,0.8024721417596491
gene5,0.4590743124840865,0.5386094340427009,0.294448808807964,0.3007411389631278,0.7851237657557619,0.762154957157617,0.8751403788824539,0.9732522390517152,0.10496950254433535,0.8445143139967044,0.5493470887594746,0.5463100335368024,0.6018013591644482,0.8848664068969847,0.7638306525743548,0.38166413223124573,0.7012272036239636,0.3366134202313886,0.6014355219898319,0.454861248791963
gene5,0.1991464402641393,0.6031203047785233,0.9235548089523049,0.3565996329917748,0.8719992359136061,0.6685644866113777,0.3923234148175532,0.9658200032821253,0.31253951967522675,0.8382777680270177,0.8415044574015136,0.5857539050201714,0.5285526202631274,0.7202702427806267,0.13286681947919565,0.8379701973657445,0.8691446954053268,0.8692062580594381,0.08770440271208446,0.2904841563527857
gene5,0.6190474613451012,0.03745988690886337,0.7491621550136054,0.772505868122988,0.2822937089779307,0.18096586753046406,0.8589837372363778,0.10844852606313504,0.49527742286556,0.34509606524279945,0.21945595040237298,0.1163714855172494,0.9409486580321208,0.6752479353691135,0.9281939092837254,0.49445021465037653,0.9436129224217166,0.7159561579260484,0.6054036558926015,0.20016398990114215
gene5,0.4982376277014925,0.2983285010233373,0.6366688572069151,0.13705553540023685,0.8030597233816901,0.2798638560792016,0.9196948592867493,0.6555607539118852,0.35334493381525334,0.7464349489364722,0.6340638943667884,0.2417126806722819,0.39491570156429157,0.8461950456134347,0.8163756029081689,0.258669122402034,0.7711350981093724,0.1559657431686844,0.1551445933784008,0.03867838407188606
gene5,0.12024140102061798,0.7696300714442075,0.06991321511096149,0.9790251784767043,0.6214787935168335,0.14669604487339705,0.25136752767474413,0.027321920348909234,0.8964655170695381,0.9729613184771008,0.9815580433827549,0.05430355150696364,0.6433009501306902,0.27244655835234954,0.5321985588302469,0.862357236722978,0.1405304142795819,0.22213229525991773,0.2871324484525536,0.6635572385566043
gene5,0.15470596841553919,0.7502760400786685,0.7918419088358335,0.108711982795762,0.45920918350924467,0.21914565969108435,0.0878343671077979,0.30878503269501123,0.15158019412529677,0.6031159087425632,0.979406359489571,0.0738350210814952,0.7049537155837979,0.764549781901489,0.6380797619742934,0.3774966265348332,0.11611842482534152,0.6378949723433547,0.7863345946326724,0.36894295440358926
gene5,0.403891480464883,0.8937312533754058,0.6166038880210559,0.5072647233726326,0.23932863699481477,0.9685784405891609,0.7018103729567481,0.45102377878585853,0.6728055314674658,0.3956035401172895,0.3866207845945343,0.9606515551716265,0.973801671006213,0.8452179025431222,0.1195518771942613,0.815617744201304,0.6839619542519043,0.8405691717644138,0.4945413278308557,0.8606079765205791
gene5,0.8293198897552888,0.1375015809791269,0.7800867148917888,0.00811127217795471,0.4252996647823707,0.29534100563053567,0.1040947956283439,0.6428745378066895,0.5240314827174563,0.23590062320374816,0.8370880165675517,0.38120013707848655,0.5499952473868627,0.8057244627583012,0.26406577665260766,0.5796146377499084,0.6325497126955533,0.2711908205421254,0.539940551785084,0.7119980544682194
gene5,0.9117760576717044,0.29826618662789495,0.8082219290815019,0.7399345946104794,0.12793460537019352,0.3964927316200034,0.9297397888804178,0.4249587344821877,0.6594953251264343,0.24619158647785522,0.04964738295194404,0.8986239726415756,0.4181646902275681,0.47862067723885904,0.8736753664925754,0.5418146334148098,0.7568658289467859,0.8444311006918838,0.749996125291835,0.019941268169871962
gene5,0.8567739793060227,0.5112252224563879,0.3142504980947316,0.3093299177829506,0.9026307967113925,0.3328227324218215,0.31098965030364034,0.38834335551097043,0.5750822185542226,0.6368554870407164,0.7471466489097335,0.8963720651948494,0.21922404563434394,0.47536061056564993,0.936906493944002,0.41714418163329015,0.6348566706480743,0.6235878178799292,0.9062105672102817,0.15546430168230485
gene5,0.5541360674915076,0.5418862972629102,0.8371604874671407,0.759456863650915,0.5962773802374023,0.4861601022154711,0.3069049019289095,0.9527200860608733,0.17625994642363374,0.2624194077245018,0.15578820406810645,0.46073206325742744,0.7610486355273369,0.8560135205380179,0.9051811003211118,0.5296625337991341,0.15328795521438698,0.42819281142744947,0.9262830360125308,0.9084869868036131
gene6,0.2140933528975707,0.4203511384430211,0.9786172924071317,0.6388556081874146,0.42363825834318414,0.21073550809028152,0.899591935769078,0.3307994678309435,0.24502458520090875,0.6675025934739184,0.6851717239531826,0.8626400920340078,0.9032221744889288,0.7817475108695412,0.678487296406662,0.6195039093269087,0.07358158017034955,0.09983095191238811,0.9415117265982103,0.4087109933314361
gene6,0.658637583078799,0.2021201116561815,0.761930366389733,0.9030341491493222,0.0385114985649494,0.8378517396110099,0.23873014204387966,0.2597680957094365,0.07754258174923812,0.23988332444490523,0.1409662572461745,0.5578233976272491,0.5740646056565564,0.38202880447107057,0.6512499568551818,0.4355026665955999,0.9744110291032675,0.3748558124317979,0.35022694171989643,0.780391285223452
gene6,0.032067879739345106,0.45427044433551167,0.9997040231614115,0.9004233305999487,0.6173773774231125,0.500717833380025,0.3050055429462344,0.33975235639669077,0.49382352881285774,0.20278600457214013,0.5326311471145421,0.565296666564385,0.7081965682332338,0.7936860123471552,0.27340716854638913,0.7111296900486965,0.7998687666512263,0.4260471524359286,0.9072981318230771,0.2774450277595125
gene6,0.4446190305125933,0.805416253296186,0.142282160116609,0.6708381282979434,0.4499750090778297,0.9198686811507687,0.6060904860892415,0.5915351933052188,0.18039700180838514,0.5053689700482691,0.5534302438264017,0.3201228022567839,0.3170083163549795,0.3502877102878319,0.4980399625944869,0.5658965627543256,0.5670376233044296,0.3562545437427135,0.6868369599803141,0.2650768260572234
gene6,0.7230760529897723,0.09575361311190767,0.7755811327194846,0.9899039808553359,0.3555571994850829,0.21553962798009674,0.1888852085874363,0.391994320853852,0.8735240256510852,0.5088769588485929,0.6520282625774401,0.2761973597346974,0.15840497256701958,0.866663896337209,0.5584583074517016,0.33101464958130544,0.3574293697805455,0.1586554966597732,0.8467758123452059,0.7902141553036702
gene6,0.22324671742001545,0.18035713698204736,0.7261656367395903,0.24241562140105644,0.5901312608836434,0.26319925784351017,0.5331224186865404,0.2653665618122484,0.9802905129774822,0.22331682639579498,0.407109290521085,0.9319327396436762,0.7490203331027779,0.023430385600354486,0.23810203571689936,0.8612268111114294,0.8735805588478354,0.4766534403828866,0.49443253606077187,0.7494572010358711
gene6,0.5074914053853185,0.9780391371728276,0.2991252119295088,0.8147720731034696,0.155647070305176,0.4409214057125995,0.5375093076655278,0.5897481288535199,0.4552302592492433,0.32366084925737537,0.9453285121878117,0.3163143234354191,0.5725988575449861,0.8211277794034603,0.4828669237937596,0.7022920424115705,0.8834741631591758,0.9928806986184622,0.6949582302777843,0.5168398212818325
gene6,0.6380410767407441,0.9242491746219555,0.9007234757162372,0.5313309439534855,0.2589935473089876,0.4148676507323432,0.009886448546583937,0.8899006929600248,0.13338653152982183,0.5325648367821502,0.9336299278507061,0.04073157148300055,0.17917662020742053,0.0933685420100765,0.015859590607712803,0.4549784062767871,0.5697868960395251,0.5267709677215274,0.3057655883605682,0.707461025390406
gene6,0.7625034812413717,0.5447429933506311,0.028295470266453626,0.11397647991071047,0.46542638664806935,0.3326016909144782,0.04651154476554997,0.12593050720292587,0.3250945573698155,0.16305477704751825,0.22438201682898995,0.2853003743062881,0.08627052454621609,0.05678412746113548,0.8908744222787887,0.2760532454533565,0.8728420778113247,0.627107079334298,0.4531332349467978,0.48951474205108336
gene6,0.5756747124458149,0.7035828556380088,0.16458998936373004,0.25412883137179754,0.7982632353671972,0.725348900081979,0.5708893974540541,0.5755936296927536,0.21902186756766218,0.781310609508063,0.5576157605226694,0.03112948881803468,0.3322153455859854,0.9190916150488005,0.4255674061024086,0.006163629612123911,0.355173627595874,0.4473548137743224,0.9195114072849984,0.5039716449515824
gene6,0.026358232874003518,0.4010508525827694,0.5685843769276459,0.8021217726828258,0.6305874783556948,0.07334609998300123,0.4483481024533008,0.6212998648821503,0.13022641111242939,0.40040909685110193,0.7782623420982389,0.4872929991658098,0.9437435355662492,0.33733709931218825,0.5118013065810826,0.12492032601198211,0.08987776678891668,0.619844156981486,0.42757009779339084,0.750022772059222
gene6,0.929887249541792,0.9083743222194454,0.6476144921147194,0.38844865116226235,0.5012711657913056,0.8911342332620259,0.24810499755315996,0.12142721928919087,0.14842325810562673,0.4026102429156504,0.11832156516653403,0.8968826155957774,0.7991039362622041,0.3484168906185563,0.7096301961897375,0.9855245150369072,0.3406476127789576,0.9998563416848343,0.8103436826061408,0.9545974105385374
gene6,0.7961445518849847,0.9740980569023938,0.3353377828308717,0.8085716320651527,0.9020714230526377,0.24133614198423703,0.18066821164504832,0.9304078877638083,0.5824257747547459,0.2603177076462735,0.2924295248475107,0.038278155237548406,0.8408344790357422,0.5654971792258888,0.12777198419871505,0.004368035267351966,0.4694410633248005,0.7607053643042648,0.8455441997215533,0.05614318587704337
gene6,0.05653751897792714,0.8338325993970632,0.10313084709383324,0.16443337356960508,0.22418798903998371,0.49278518584304276,0.6325290721108923,0.5640813898418706,0.3892176714370783,0.6280105193151317,0.9266777445248809,0.2968473420169052,0.8492844049471642,0.8348716226093713,0.35187491711765817,0.11794640813504687,0.7460316296067958,0.13987865351208317,0.08947599610171286,0.0393269728438469
gene6,0.8468687633572518,0.36945659692189925,0.9119731357253364,0.360777368815968,0.9001171336352481,0.11934268082263255,0.7426896656335009,0.2064156502595632,0.8627772848695114,0.6240400412934531,0.07106735654093022,0.5172217806705739,0.4691761346470942,0.9281981109194011,0.7188610072614561,0.4884544069318265,0.38575317332012116,0.3911605040473689,0.19724583143125185,0.6595386439783827
gene6,0.07849474308306226,0.8473651222251968,0.09399872240546236,0.5037287989565317,0.5024797094624256,0.35224333207105596,0.14250941233723613,0.48931197010800653,0.35820867750982444,0.7491280216952608,0.30896524755377064,0.41439004022183235,0.9386950015135601,0.9238789872420361,0.6591100323401696,0.5612655319618014,0.8407319831269728,0.9987577910389351,0.26437087129397097,0.4354782983580757
gene6,0.994790310018659,0.9118284586090077,0.3443740974788635,0.44977591886980395,0.49335828454619257,0.12843117925893688,0.13567229312946993,0.7167047056736505,0.5079645350955417,0.4446383490829716,0.7104965211488378,0.18411947944776608,0.8368049642601207,0.48467940480644,0.9630228283301933,0.48899737997722603,0.7214713360607332,0.43577611297325203,0.05140175458224672,0.30169035669065014
gene6,0.6704817756269771,0.9748137357796492,0.020204834531301286,0.21099196363013473,0.5212010702956815,0.20891720675365932,0.44657468821858093,0.9062337887323926,0.24362467869248638,0.8716954723543926,0.1366086496808928,0.017081204786694393,0.8240619351564697,0.7806696399258918,0.42589381469646803,0.39339140762663827,0.27558099959406157,0.3101233085276731,0.43105498434687095,0.8725096529613396
gene6,0.2086716482728006,0.6502458413202432,0.5226752861548633,0.7045341276411649,0.4104247990348253,0.8275448742179109,0.9889174421916398,0.576199262724034,0.5400989940834294,0.5398214920646616,0.42973157358846725,0.5107810307175079,0.38796977292419943,0.6579186673946245,0.35447446932254933,0.21902927210923717,0.9536157740238437,0.1948515099112016,0.5729944012830961,0.9108124838401678
gene6,0.141909711833191,0.21218625706880878,0.6500247343939224,0.40187302012311743,0.01654831031462156,0.04210549264156738,0.9376621551448733,0.41940587114222294,0.08280699803488101,0.2605136090354797,0.25083394485732025,0.26270250857800614,0.9954113211377534,0.6606436437108255,0.9478264274378176,0.44192474178560237,0.6136468808660399,0.473868170799166,0.3205481430883075,0.04889289964532373
gene6,0.1541557815607688,0.10821320437937854,0.1778156384097992,0.12542232849867185,0.15243119177935793,0.540954536894143,0.6276331596270186,0.7973211493455352,0.7673659144238467,0.05483489619182225,0.9966004631594232,0.2568889195999594,0.5899923816447437,0.33638636744258366,0.6882231276368501,0.5801536608611567,0.5032347333278748,0.0680720252495639,0.565249087657532,0.5327877174525196
gene6,0.988598934110304,0.42292887102820853,0.23732858982384186,0.29863036081947125,0.1080023181321832,0.39933221495192583,0.7817846896186145,0.1713410419106388,0.4782276261322873,0.9750682729793014,0.07294911922944491,0.12304832536248189,0.2701988483526516,0.23250441680769462,0.2606382907059128,0.932334512997188,0.7379096512643377,0.6043814528060283,0.030177667954935816,0.08458334896704323
gene6,0.3347907326109619,0.5226269900751154,0.4412270999661432,0.11701476855135062,0.24873809515932233,0.44800718175811105,0.3999931016250228,0.07686509801123986,0.3483098994876559,0.6609826416359068,0.506986753819873,0.982913962019548,0.9423913161407471,0.3701697699402793,0.5664069570417444,0.9006991566351047,0.013537461123154348,0.9158189340125786,0.8386148661158132,0.6685662762592653
gene6,0.07273005047606818,0.9294130576026196,0.039269063868343945,0.7351112398122412,0.7142983684700046,0.7535420778402573,0.6511595730076781,0.6547287930643364,0.9126049438987136,0.2588194133772026,0.991654889422469,0.41101148767639606,0.2243261994347987,0.3705008365682596,0.07514148772372897,0.284295937554802,0.5740936240713074,0.5116021807559008,0.49484162931764,0.42701932510366414
gene6,0.7792556419434095,0.9833520726039924,0.28315215946076155,0.15155265185874034,0.6446558916526415,0.13441451475663513,0.021671155655027197,0.3414932874826607,0.08944377507345225,0.9805760425678925,0.5944735169419135,0.6526282588407308,0.415323949734807,0.607407563495368,0.030729625962491847,0.3000055846521532,0.7888049297392011,0.002765151272489663,0.5612886486682755,0.8577725039628175
gene6,0.10688413495720772,0.9783125050865308,0.6656524738181573,0.09655793438523375,0.6819562548480875,0.7118144526111964,0.7541789109612889,0.7648701777651788,0.40967532256708095,0.38098916202886246,0.5580951810199823,0.9468975608350537,0.3133085668767913,0.6826615615183751,0.723856481684763,0.5872570003676421,0.4090921407738819,0.6452895859217529,0.677429733497941,0.5557434929298626
gene6,0.4873842504900274,0.6800426881027288,0.6070299641721703,0.8555832585023101,0.06842862313797726,0.3318548536518985,0.11773352348702815,0.9573899366146362,0.8318445629599749,0.17212677199478332,0.11758746879463422,0.8844195080978967,0.6070772204884073,0.03716094150801752,0.4246515027032597,0.606628860166985,0.4624405312450448,0.0512210265354488,0.16206483304608232,0.10312755225681935
gene6,0.39487336646556526,0.7408303075188436,0.22701895431454744,0.6484225855425388,0.8017319644491512,0.4577881268110977,0.4995248066497895,0.7623580139285383,0.08374824412670678,0.924181564404,0.0017768098963595325,0.17619320531765237,0.006555601318140258,0.949326448328745,0.4056838112257001,0.4581425766199927,0.09829156172692188,0.11563999817924986,0.17540001353683055,0.844158059110884
gene6,0.07370323021447311,0.08738267156241997,0.7807980099421958,0.3891338471612973,0.24590466336953742,0.9666987161242006,0.07018384836875946,0.2548979818606937,0.4239921372736438,0.23727897553388444,0.7096401908694252,0.9785604551869228,0.5607675182615108,0.49332081700969566,0.20382869041693785,0.4718550101149884,0.8616776183304241,0.00427821676626039,0.7864761702784944,0.6349322201719501
gene6,0.4687044081939795,0.05508378542260384,0.8400741527060864,0.47950074040866286,0.709959299436263,0.9640934749553444,0.7382599406359591,0.6555977444630229,0.14211664259446422,0.18107023751557416,0.03186927661643779,0.8276225508976762,0.6073456306423496,0.9278533334079442,0.46347746802562906,0.7862588662401921,0.03901110530804752,0.9098359012687176,0.2230699137734029,0.32950615270965344
gene6,0.020822233122337996,0.1318730757514469,0.08384882277997707,0.6973173716345336,0.1982944005894648,0.4204622219438292,0.029931180235216126,0.8069198928680681,0.8522821734539019,0.6212843254827458,0.3661301229137762,0.16034845830059175,0.5182147417434592,0.2153561346784546,0.022744757515230085,0.2554480901803384,0.49059868858553524,0.17815834516329232,0.7395012277131366,0.15084499286742659
gene6,0.3776552212373704,0.0012080282882603877,0.8717053716805326,0.6041458815894336,0.8718647541367932,0.026707997544714313,0.7895361222306828,0.4931061236985679,0.40313329720381885,0.542786742463719,0.06590934778211921,0.9500268255509646,0.7315894555818792,0.7548759793431133,0.9148221129859779,0.4310085800890787,0.8969685544788761,0.5560025899446226,0.20870004587690894,0.482895231117041
gene6,0.23098937760745475,0.1483678217756046,0.908912019299824,0.9354156231103449,0.45737728275848855,0.8448793633262343,0.6475423532260352,0.5378907665357345,0.16072110206204315,0.3085443295803292,0.0630771198673914,0.5416153078508822,0.7430862908812714,0.7598118774520717,0.622353729859916,0.507239146553868,0.20354543527992852,0.10450364828454894,0.07230534782359344,0.5644360461481918
gene6,0.6608145955065571,0.20691624629889704,0.35798215043571535,0.8051840397977332,0.16552804851960756,0.9280882111276483,0.839830632443157,0.07154880590189894,0.3078965863593143,0.062022795201625236,0.8873647626395149,0.5801157511362157,0.15763016414150832,0.9847054526968182,0.25295987545457255,0.7287697311374932,0.3095186262766144,0.9571450547220196,0.49413551144083157,0.9984145102286143
gene6,0.7390519412995546,0.6259600287528629,0.08525069451393741,0.5346210430035128,0.8126175453397535,0.3762689013350117,0.6210055285653348,0.92806576875873,0.2623374412504488,0.8763702920032095,0.49884198576152283,0.5569766917714888,0.7696196464185555,0.4854316162143514,0.5495400327418937,0.439332897646044,0.4290039837941051,0.10472585145550584,0.07828775505106367,0.31029415558335727
gene6,0.17961768584581594,0.07911087649156445,0.37228544282443954,0.8925852674384145,0.3730992768887922,0.6370170803864371,0.22092649233697903,0.1817864622374864,0.5346695434651668,0.8497415204490562,0.6433513264518443,0.42474150885688544,0.7441212058561678,0.5007516163785659,0.4349962367094563,0.7871423730456515,0.5276748575308559,0.23393780964934774,0.9609098252249167,0.115691096933077
gene6,0.7959318880646116,0.12016980361787899,0.9853592413236103,0.4294631995665671,0.680635712844546,0.05872520270168524,0.5489741237494425,0.9521610009084203,0.26038756798096907,0.709768285701101,0.1485180411657877,0.6283551692032973,0.8336664940141625,0.6859322874190436,0.2660772601004696,0.9980079982275444,0.03213000832427315,0.5159347567263007,0.624324416049907,0.7403545993523301
gene6,0.44500348443766824,0.7598865996952114,0.18766106246849756,0.17575829089732076,0.21744832245675427,0.595383080707416,0.3207151357695267,0.11806350053757064,0.9499666091961524,0.9524817447841497,0.1902278429660662,0.22517351011145204,0.3334040908808379,0.025505237697319383,0.7019945486073896,0.3436258227637018,0.5355101458163408,0.3407738103011122,0.5648770676986538,0.6146948569476167
gene6,0.16014723095610328,0.0342076891801244,0.8993677634035357,0.8717058667626284,0.9928943153322809,0.20441798897181107,0.010099020164523131,0.2645823714916775,0.2623530830640941,0.01472504563758259,0.3718461130153722,0.5563081254161927,0.2848251897639814,0.9329483382861923,0.9836525502080092,0.7022363262068227,0.9468837472742964,0.2817792633067573,0.8609860216865458,0.963988615454353
gene6,0.31299466495494654,0.49817804222885,0.8121104565683782,0.8938907005082556,0.43295714804679275,0.7787127195269152,0.24439056968109274,0.26514763021319054,0.7999654889753973,0.8189729789165948,0.7850619919312373,0.48631425450704413,0.3104415550708971,0.8224665626340785,0.839887274976729,0.8391760845133869,0.2928747560189484,0.8260708993679766,0.4427719261637232,0.6272751366627894
gene6,0.4339269252361656,0.05038337999760245,0.37600444551373524,0.0355653096312164,0.9739687403469913,0.36147764686812156,0.8627777869386422,0.3604077665142811,0.47085417031486365,0.1538828686522129,0.9382931911802559,0.8475347866813204,0.8503636770351483,0.12053056118477645,0.6191995884389586,0.29922258800884116,0.03531876005745471,0.34150636670955736,0.1332820282404903,0.2449193974375815
gene6,0.15434819654152399,0.22289975265160245,0.010191251881254249,0.6313709476136642,0.8135696780914148,0.8088575930170223,0.05276005195632616,0.27116509963598434,0.9410888751168154,0.6244745346733562,0.9877794959282246,0.28820539570731063,0.09597319169491136,0.9866556771077106,0.43617569094238107,0.47943180254839235,0.734497444774764,0.6073000254480413,0.9638487822185529,0.8108473293745656
gene6,0.03643940784228694,0.3490350509166894,0.4154780470560513,0.059291223286394024,0.6365233386975694,0.8863205247540885,0.6876742109459346,0.11305297380882162,0.8289455065900443,0.35147136212343444,0.6016789351631809,0.161724019057231,0.8093514626706231,0.47001511861113865,0.45931577757747466,0.2344849662726759,0.7540701623964639,0.9119500870575874,0.1970187432492142,0.5751153198963885
gene7,0.8751548574483811,0.07196463192451108,0.19529379377305167,0.23796922647401386,0.18053725272237608,0.663751756272261,0.46745630522557935,0.8603066550838581,0.25453214077972586,0.5351270886581073,0.8986850934997992,0.2512650177143573,0.0069478952372643565,0.056813923047875026,0.08275709499561901,0.7339507289236865,0.536892639733543,0.5200847356596855,0.9916971110352043,0.7198185523157942
gene7,0.38284362326055643,0.6178570127080486,0.8215604226613354,0.2656581009871668,0.9628414429999711,0.5024215293627453,0.7985332217315444,0.5908603682909738,0.4067227015799717,0.8883922829976264,0.6907862072680881,0.6486055245888559,0.6781731008752769,0.6372128832283878,0.33660198289660603,0.5721137515526269,0.5767510064660041,0.5061540487455721,0.32310784426812633,0.7415989527504123
gene7,0.3155994614493701,0.42695996339155184,0.4716683513373955,0.9558576393045415,0.6414211807285423,0.01881968551075286,0.7598652798378618,0.45550425093606084,0.23975648719461795,0.9378014131673779,0.007878412969740345,0.8943800019975788,0.17456274707979214,0.5615517166846804,0.6904586329808897,0.09213762290822525,0.7751940151250815,0.6264410236220388,0.9386955381142273,0.8607278723039632
gene7,0.0441176509500113,0.9030123359889545,0.10737797066964827,0.1376929431987688,0.5787440078227183,0.36949215702813476,0.7318765343978411,0.012345956267000302,0.8483089596199064,0.6046677543091802,0.8884206954254822,0.26555995156257794,0.5881663568453112,0.6064054323353545,0.6226672449570724,0.5009039329594095,0.9728022286976962,0.2674408321940229,0.06487690170132376,0.030278352248019336
gene7,0.7716943378086665,0.17019470253306268,0.12672500134607834,0.9145753728376914,0.6984618873732882,0.546918410572368,0.2552346691067491,0.6350457109718942,0.2461771403863542,0.8131511664039603,0.9119175266855241,0.6207362135472565,0.11741096335294487,0.03610852059667824,0.7769143768257188,0.8340567971053362,0.13548045636224348,0.8700377921323793,0.4647415396443656,0.06291464522917412
gene7,0.728959467357514,0.8818413204535424,0.00017506007574275007,0.20963261989465398,0.9710015196245907,0.525561022690107,0.6848334554374597,0.5968821295633118,0.6522040738378614,0.07408403415629905,0.3201853428967508,0.626172805704287,0.6285444443916184,0.8028642044138052,0.7187838453890121,0.4882418004877057,0.3068522663162747,0.7579212003424524,0.8166206599144447,0.043404198095946755
gene7,0.6125760382177143,0.2985312461224826,0.0489929554661922,0.5241923936530839,0.701958130986539,0.08155225513668729,0.09802917875457717,0.7004313585526003,0.7782339101170894,0.5840710533898233,0.5663195947464639,0.3180288958681786,0.08037740808445637,0.9232389453213962,0.08285180693665684,0.7215798368393819,0.48069968380556816,0.7882861264881613,0.9752438597430216,0.04849578013888922
gene7,0.13720129534502967,0.1701644905625389,0.8507797155319842,0.6227128360024193,0.572263200309671,0.043569771074801755,0.21806625085363884,0.43313902135394544,0.6621921966673256,0.5125768126441076,0.9844394676832949,0.23140150875545618,0.022439363498299114,0.9806976581262145,0.5522195089237896,0.07096614363097875,0.21213270801172246,0.3492661002655889,0.7798348043383575,0.575901670929772
gene7,0.008080830333082156,0.9922893992568077,0.5821961808191946,0.09321703455807118,0.6832144651092117,0.8187387126369587,0.03489330831427506,0.8526001051148545,0.5701741341908679,0.3486245925020083,0.20984571699306387,0.10809147510164907,0.10268806348950477,0.32182918950380524,0.31422630177803756,0.3689946602559644,0.9186359001719476,0.4899703686160919,0.3741250792853664,0.011767376760613457
gene7,0.026036864500688206,0.46658336745542783,0.039616177583192136,0.3337771129471061,0.49643378336670907,0.3902973984482715,0.2793931446369057,0.1568768988868794,0.7351222614103833,0.37300275325089916,0.043696499712141845,0.34663235762433586,0.4567577235920557,0.7927636351464807,0.11259169124591539,0.5610583120426066,0.06393196732546791,0.4822714789049042,0.1343008943295272,0.8231146760993596
gene7,0.9899000887489162,0.07256305271800789,0.14916311032912144,0.29988799411328815,0.4745847918533376,0.35706641557812535,0.15374762712452894,0.894870900271818,0.8486189556992602,0.13227496950114537,0.777920715602089,0.17914277848066795,0.37567769133979434,0.9561235878651345,0.11285839544362108,0.04309345023602362,0.34354969825955106,0.8426217884990306,0.20701395392332556,0.5752810358623035
gene7,0.6085715175227754,0.6490417798544155,0.4133156751579159,0.784324544234398,0.6769935499596409,0.22304605505885844,0.2414678420777877,0.8596863103796644,0.76795364578406,0.9227177692404152,0.6477041437633368,0.5881637051740497,0.7107541849570372,0.8868694331877585,0.8430315250989283,0.38803629842654497,0.3775121113866873,0.2828756089299861,0.3980572688204743,0.27694502873111115
gene7,0.6360752843954213,0.9834331411301128,0.3853027992042001,0.7052305425864963,0.29906649464565305,0.14239067343604772,0.5085869803611784,0.7513474079680673,0.23997503074666326,0.38024229077000693,0.9752819873785669,0.6206106402103619,0.013613755279052953,0.16369462104126842,0.3007925300012223,0.03358467756083672,0.7064263345888522,0.7942554897869762,0.8940264919454842,0.20052840598977384
gene7,0.1435277815864262,0.04714818549642319,0.7806482372442193,0.1357308155801641,0.951129397811267,0.16541430762884846,0.46186585561142035,0.3432714684717624,0.5958405117181611,0.41669210405241563,0.5587250008757302,0.8822741408029328,0.9951305861671024,0.6292894025514892,0.18138456224083432,0.5690176576299318,0.918197244878132,0.7252187299436936,0.17939612839590346,0.8716019932060729
