Gene_Variant,Annotation1,Annotation2,Annotation3,Annotation4,Annotation5,Annotation6,Annotation7,Annotation8,Annotation9,Annotation10
gene16_variant5,0.8252164127830225,0.7138577987668407,0.7827153083483912,0.2727648222772048,0.964044638521704,0.11931500999281863,0.3594769628398671,0.29037037740648586,0.32331934016037067,0.32137867860851344
gene16_variant6,0.18229571968638647,0.4331481765098637,0.512684700750692,0.4658820676941876,0.8672362056491271,0.24816591674479982,0.7823370451723952,0.5815554704160256,0.19556573890446316,0.7295841474360345
gene16_variant7,0.4269138528418106,0.5447007064949206,0.6015149093142113,0.34835749057648113,0.8502895745694893,0.8219760729085853,0.21763939222285233,0.7129948495021934,0.2219754650829,0.6764649739840772
gene16_variant8,0.3262793929499729,0.5486767589046669,0.5842982804234644,0.40305515205975684,0.2567077720368576,0.7170502437164564,0.6167297565671194,0.009340414438084421,0.4910657447309914,0.6542531252416742
gene16_variant9,0.3539875089286002,0.9227214243074594,0.14692997737249802,0.46744671818429573,0.9174511585300275,0.10018959707870878,0.4173337534410778,0.6501048671909248,0.3956475421695347,0.16457278975882805
gene16_variant10,0.8619332662261496,0.8210902467197821,0.871677230416988,0.7291392150446667,0.08034126845027278,0.12249601254662579,0.39486018647971155,0.7002321440815419,0.37307814049949095,0.10192981539956425
gene16_variant11,0.6485321313553002,0.004445851248233712,0.847990500140688,0.40349183760351093,0.3174467569219087,0.37194317614816996,0.899914171187104,0.9691281269836823,0.4363954927998226,0.482747688172277
gene16_variant12,0.09394906976250883,0.04035781197729815,0.33958025570541883,0.882104511044398,0.03175274918165372,0.4255008247115014,0.14109279640090244,0.1535470434504037,0.9854877168750075,0.23004773912154008
gene16_variant13,0.6168574200122123,0.31721009644364007,0.6298474115321417,0.23106570145581418,0.9568214613855356,0.14196927377215052,0.8939752313471351,0.8119498807583463,0.936808687368597,0.1415109451838229
gene16_variant14,0.13424433377033795,0.8560011027564413,0.8761015094929059,0.8886611984720105,0.9684000125623947,0.441265764422923,0.7302142098378879,0.7455827632501378,0.14447589312572928,0.9574550406427483
gene16_variant15,0.5916929905591922,0.8771469421145575,0.20221673644718363,0.12627752434509298,0.4803635829446091,0.6194755677866484,0.8191291220249418,0.5773901958606202,0.750661176820343,0.5542033719503047
gene16_variant16,0.5692168751003,0.012235966323201453,0.8578012791715145,0.7301743542641412,0.8922585744434937,0.44946949084008203,0.33903311139985626,0.4543368760464457,0.6280104530781541,0.530531881212623
gene16_variant17,0.7781365570112,0.1807803315626335,0.7868470655427642,0.008051201614588388,0.3878917776736711,0.7398847294910078,0.04544596105237275,0.9552216311433378,0.9120695884560073,0.9634997757536239
gene16_variant18,0.5153073872883831,0.0059461294502046735,0.4108171876378812,0.6341955144094372,0.14956086327006213,0.03919437731741626,0.6110566524396234,0.37926694032188313,0.5348992060307988,0.8219457330554452
gene16_variant19,0.3658883834259785,0.57356097605729,0.14704335752227327,0.5533731990040994,0.8115191767828068,0.8954046790172062,0.4579010326088966,0.7575032444506274,0.3930841496746059,0.76813838426381
gene16_variant20,0.22967540367772776,0.11275171650353122,0.5557336126098836,0.9529696510454728,0.3687524300016214,0.36709733167259184,0.8851393935122716,0.16219020171190723,0.07458816998353457,0.4156361346745554
gene16_variant21,0.4185361409551156,0.9399825933855271,0.02787773666408755,0.20253197900360898,0.2583565204840177,0.358208955886382,0.45673713446329156,0.4115672357214666,0.8574608628890608,0.2624152367798358
gene16_variant22,0.41534197040784016,0.6402554777212576,0.3191952584152151,0.9772434610765522,0.5542196380256514,0.7237942591579947,0.5152817403671929,0.12486025180010063,0.7807313167571739,0.9461052546526161
gene16_variant23,0.30822998810736435,0.12710990577134496,0.08001310653887017,0.6832483219100232,0.6673902139467864,0.6368199467314666,0.7899001711095278,0.4842584596849113,0.5168499205251512,0.3998172470841541
gene16_variant24,0.830915554468022,0.3096540553696997,0.3811478803590639,0.26145047374428343,0.8111934735734617,0.7246105702269701,0.12011285807028105,0.8434293135411824,0.029295719826267108,0.2630629723988268
gene16_variant25,0.55581811409269,0.7069807352600271,0.0618993874796413,0.007688434975211322,0.5796518209440202,0.1893798847793211,0.0967653465242202,0.7232474931878651,0.5912414161898256,0.6981945487747011
gene16_variant26,0.6534184539907089,0.19399193188340613,0.7197362400879574,0.03883721907222548,0.5512170831351998,0.5720395999271152,0.34868022468656423,0.18504018343552742,0.8321050184746227,0.3102294307816921
gene16_variant27,0.5750405067617356,0.05272603318062408,0.028902531842774026,0.3964744590549728,0.026164924843572912,0.24797722893647356,0.6849151991246495,0.18185302754010313,0.8089126759307894,0.05147883738596182
gene16_variant28,0.23598842358578154,0.9373006548734187,0.3580459707333944,0.9802820277120335,0.8916942527063766,0.06587562746647413,0.37308458231735897,0.8269929403461953,0.8927124593240814,0.9994207477801271
gene16_variant29,0.8174497660402407,0.35299844273807224,0.9415915673550572,0.48705739353552346,0.21675073884707163,0.38052071799017495,0.3747414831546274,0.8490727378487646,0.00925198624971546,0.605678010723812
gene16_variant30,0.8464698864071183,0.7813533784455462,0.5000747171437712,0.6209060228011557,0.025481378423560685,0.6315201578731876,0.9136244006796017,0.87248403502026,0.4318160872661345,0.629176199860497
gene16_variant31,0.2769286247662537,0.2641998831739131,0.17544871569079756,0.0898130198899505,0.9227046382474263,0.16366877319866602,0.35959945880027444,0.34871918631800747,0.9603487113609775,0.7505998342340887
gene16_variant32,0.5975312640256714,0.3352438635498375,0.4999005784283217,0.43145525260547235,0.8660609042806273,0.876250614331901,0.5876612539680458,0.11297089890465417,0.9553789221805887,0.8839012923491294
gene16_variant33,0.8920888846252631,0.28975957215948744,0.49734799203867985,0.20450294440164263,0.684221772844974,0.9327397600221816,0.6262275198563795,0.7357202970992435,0.9935342243792145,0.28454528066141915
gene16_variant34,0.30703209616633487,0.6562249158475318,0.36737508351151427,0.26881543595505075,0.01709528102037372,0.2356129381786316,0.7692032630286318,0.4275213377382403,0.6514570333350765,0.3339634835565689
gene16_variant35,0.34717410086962286,0.7995482884957671,0.6906431578414782,0.09330909011951471,0.20866701919807074,0.3541605953496296,0.3345840799424996,0.413464962645649,0.4219544941986817,0.1543332726032548
gene16_variant36,0.08269471670043649,0.46075666291283346,0.9869135378516035,0.2025529646713875,0.48027311617388446,0.8429044619467366,0.7809634996066769,0.9093185793808709,0.20610799300321947,0.10155099612180007
gene16_variant37,0.10563620773540972,0.9045279791226241,0.17123390439907205,0.07110195872014191,0.9530871723829681,0.7451017366670354,0.04952324815348963,0.3128786325722256,0.43122502404032936,0.9769510904344049
gene16_variant38,0.17677946495584507,0.1321613446732247,0.36454547856642905,0.7305708854560169,0.8071947364217438,0.8651000292515898,0.7085623965887149,0.03429167671411537,0.4420088816135903,0.9215546904642754
gene16_variant39,0.8961064492692705,0.6608282307146182,0.5277153699071171,0.678545973352515,0.18019008489871235,0.22959541534194783,0.31599886555657797,0.3241863944611246,0.927849526396821,0.7591685155862352
gene16_variant40,0.899067147872764,0.939667423150879,0.5830076845002304,0.5379027602896241,0.7499232407194645,0.4791044985396443,0.8615179478463347,0.9150848570951862,0.5469674911073852,0.7380848774150717
gene16_variant41,0.699888725944573,0.024712669542610533,0.5621309579019259,0.41821493335990745,0.5213772718284075,0.34207835230235817,0.23835628589166624,0.8307798092583348,0.3006695462256893,0.26713526553670575
gene16_variant42,0.2946765018890579,0.4928675032668197,0.6177069479030313,0.07619232081794458,0.27300196962742396,0.04097951543325029,0.8192186220172875,0.6384227493286373,0.24836887578296618,0.6873797362810018
gene16_variant43,0.9296474442959134,0.4508768970966309,0.23755426570763238,0.16157596588986167,0.8026032581455066,0.5943072776197783,0.5210515823338288,0.5462496752402297,0.1970709223850876,0.09647089429811917
gene16_variant44,0.7839785587887577,0.6577420056766836,0.6078767274937105,0.4767882004053071,0.1259108440461274,0.16359694018212856,0.4054914895730798,0.8639767200605915,0.5445211950433883,0.33778770240516687
gene16_variant45,0.46137421572088977,0.44300605751440236,0.39171557145525304,0.023775845030583276,0.8130603945249008,0.39118480504426656,0.3197678357770326,0.6692334446857657,0.06731985390782824,0.6220564924174875
gene16_variant46,0.34213858554304555,0.054229800372428194,0.2081923050760034,0.8956601315889081,0.36839664593496846,0.35548498274523377,0.029889518918703284,0.2488062492894736,0.43027485164551627,0.15672177074246119
gene16_variant47,0.3640582970117333,0.5363987525370135,0.6578135977997548,0.8708093283895849,0.7371387384169198,0.8697576480383961,0.01673055516626598,0.1734623802810178,0.485147262014922,0.6174130700834444
gene16_variant48,0.5618338497471899,0.03327470359539708,0.3465074227910272,0.16369232436533365,0.7882364367885553,0.4161061473900314,0.8514345456984802,0.08580704455885546,0.8097650224404425,0.38796659200488626
gene16_variant49,0.7648633591444229,0.4902089985614638,0.3394559093410625,0.24089704025358205,0.5139450257044629,0.4232236106270635,0.20953878342377485,0.6172649141894077,0.234298642842937,0.9338912306825912
gene16_variant50,0.6561749656490916,0.06682129708682383,0.11655140854595047,0.21134967416698547,0.17960696605539883,0.5304939043473816,0.9152873643984829,0.2547807027892687,0.5713729241307974,0.0793389604390552
gene16_variant51,0.42358089311623004,0.43368552851859354,0.13744604152528783,0.19689529631846525,0.5985654262622412,0.283008798987045,0.8227482715692263,0.029292610085438153,0.9385185320847732,0.9739054534379737
gene16_variant52,0.7560458590041852,0.4511873354124315,0.43944582242953467,0.610982157649785,0.5316003283875397,0.548592269951586,0.8823317287911553,0.7735802571657415,0.8194363968632818,0.1460627412124682
gene16_variant53,0.334660718188016,0.04908888172938575,0.6046122588908136,0.07558990624638706,0.04851813259458593,0.05316582269686421,0.36260939172425344,0.12817995905970225,0.39127763418979533,0.6829909334274634
gene16_variant54,0.23343786519382137,0.32527258565152495,0.938142039607652,0.7700522614226837,0.499390598032564,0.3018920373135644,0.4121228854978878,0.5923576994556754,0.7928376373336372,0.5746465590682499
gene16_variant55,0.13751922760485424,0.13959563631927385,0.9232849260163988,0.9156959140470208,0.13752776236314868,0.6457679835435465,0.7101829823034307,0.4808538648254016,0.6429855117060287,0.4487828092186352
gene16_variant56,0.18969089894877988,0.3006562333394037,0.22895084184114833,0.24387210968165218,0.10953564500336621,0.3546526867308588,0.6350967113081466,0.42808085734349943,0.4823060586295873,0.7763900299343099
gene16_variant57,0.49330406507719127,0.7343492979670609,0.9259008335723447,0.47558793187897486,0.621448877699034,0.49584524012416253,0.9667934062006156,0.4389195481032605,0.10194065847230116,0.8021763649367917
gene16_variant58,0.5191062372323227,0.55436608943504,0.33411763020283425,0.7974120321200295,0.012729220835370314,0.3736723642008143,0.7882412448996012,0.06543424504443296,0.19507420197901115,0.2961819369008488
gene16_variant59,0.7125523073027596,0.18453383442441607,0.9366144954934061,0.5509153097650721,0.6574642045069534,0.8431378271374549,0.42652703030508365,0.06067377826701592,0.019642670597439404,0.729262892749843
gene16_variant60,0.16139592079804588,0.8720728604000053,0.1879393110024773,0.6823595507906347,0.8921615598029071,0.27466004879523054,0.4428951111180546,0.7671907330345673,0.22749842941881926,0.4867992163205578
gene17_variant1,0.17657084811672819,0.3086658806007825,0.5712866996697049,0.9847443521005795,0.7087894184829193,0.9626590130448474,0.8072209012184189,0.8400284994459555,0.8421215826024353,0.2926641719414621
gene17_variant2,0.22447600920371447,0.31456871250672547,0.04931136467065145,0.04068417386495793,0.728259010512241,0.5837113042335212,0.7540306207522223,0.2696693010938227,0.6420259408671684,0.6710773738301202
gene17_variant3,0.014701300095772085,0.5682759658275481,0.8711379400897762,0.6863915757702026,0.38277846949424765,0.4151881950560711,0.0506083176002059,0.773268203351225,0.5540722154296349,0.989385059052776
gene17_variant4,0.8257042712348281,0.8009671770570912,0.18278291462130702,0.24137263271637854,0.8275787497323092,0.9590903039628402,0.8202354319740677,0.511133468858165,0.8049088726565965,0.4232053445298204
gene17_variant5,0.30291008627050253,0.6607136935229182,0.4619103344294524,0.8571019850212572,0.7638263175777226,0.16293634912211197,0.7540681589987699,0.1845791837388202,0.18907932123659477,0.609331019003664
gene17_variant6,0.8462797470157005,0.41583636709366334,0.009589990184403097,0.8102160214085258,0.051554098470836474,0.10847732808715882,0.9484661430456478,0.22688203658374773,0.7663445614397665,0.909827760558575
gene17_variant7,0.47493830856859487,0.621444183722714,0.3487070987217068,0.642471932397096,0.8621925426360886,0.9777517329817592,0.8117394180218381,0.48843621792656966,0.3479856220779455,0.9938120116564696
gene17_variant8,0.5041870995221607,0.16469430678731478,0.7973552718739442,0.491354193027271,0.6249315016217146,0.611103861763873,0.7022458072074542,0.07125064105195178,0.7575315557706291,0.39613240435812846
gene17_variant9,0.7527796257647753,0.9974064491155779,0.6473416995582195,0.8697103372519367,0.654423567137343,0.17256174012780223,0.5272668169003761,0.9692532503100229,0.3773034662456868,0.17666442735606602
gene17_variant10,0.3045318483673156,0.09577750057456935,0.6408264351028407,0.5704583136711425,0.4863850161973672,0.8333930815189525,0.20662766130334465,0.38433653605314166,0.8796476551524952,0.21080671474184542
gene17_variant11,0.08105350095270536,0.3096701814941831,0.5345810624578347,0.38223867442449644,0.565420458718554,0.30254158123817887,0.5678571572511916,0.13755587355471022,0.3349798337742299,0.27659903716335343
gene17_variant12,0.022871881123706084,0.06422809852953382,0.4159592440035832,0.49680568604826203,0.47669355241963207,0.4546770578284808,0.5692130581606321,0.5322894958284393,0.5653743562620884,0.05814458592690386
gene17_variant13,0.34413215874200076,0.6506535434272046,0.8876171963946906,0.46637550715104104,0.3377566665165779,0.5528912027787917,0.447057032347732,0.2239467366602197,0.47187479160502277,0.7154636510880384
gene17_variant14,0.9920538705173766,0.102197798727104,0.8895784441213656,0.8116014303472766,0.9697290672598028,0.19849787715787592,0.4895722826802329,0.46516243731700324,0.8086319721786291,0.012835103833501393
gene17_variant15,0.06819527844488338,0.8704771198788084,0.7085028773595806,0.18110134623339402,0.9380262185181852,0.8242994471484998,0.5055070329315772,0.5259685895716372,0.5301795330795301,0.9824449171157014
gene17_variant16,0.9330974069512146,0.3966934751893837,0.9715334082492595,0.21539633426915805,0.37482909809366793,0.2606100942792756,0.9751467077564776,0.3387699154163918,0.3305614150671723,0.4288055744664713
gene17_variant17,0.37348794924513107,0.9344686727785428,0.1729444768952051,0.7944092419854893,0.9828532989278043,0.7898833963961577,0.33340799798804255,0.5083648333908917,0.3781221886502335,0.2913479584435501
gene17_variant18,0.13707374540113326,0.5612621827079619,0.9201022464827944,0.1310315049601838,0.59208359291384,0.42952614944805245,0.1624007133135319,0.9126720836736979,0.11803649290962415,0.40189614494053993
gene17_variant19,0.3272594777791811,0.853984619406051,0.8464720001471486,0.9219690146191671,0.392286842979947,0.6139682701802749,0.921141897725229,0.052590511802165896,0.5689379590353263,0.4413769927894864
gene17_variant20,0.7552183009432071,0.10146638895166493,0.3841830970457397,0.5582535003621886,0.6350200294791789,0.9487090256758309,0.42358085575198423,0.24437145990908837,0.4568292461560266,0.09947628338567172
gene17_variant21,0.8804303389342771,0.11351926089277253,0.6387683775925513,0.9725986986375322,0.30546901624269884,0.9088648779767458,0.2492438322995596,0.8620040206847269,0.20434353581751807,0.35535666326442183
gene17_variant22,0.2815825130231151,0.8668317043923671,0.5953809867094473,0.9596451673547732,0.639529102399847,0.9211579219781807,0.13425001736195208,0.17304874485740762,0.8178931694117169,0.1088514221234329
gene17_variant23,0.22897452523468886,0.27033235591424654,0.2874032472577389,0.46624806224517834,0.5468858158027823,0.842547946374737,0.7126085551464028,0.6045197458326605,0.019328039771800642,0.8158284062245311
gene17_variant24,0.29652494271335195,0.9192717044351933,0.5626348623859276,0.447873750228691,0.26866454858215005,0.2779260768985966,0.0838328926974421,0.2633771542558989,0.8215411070775087,0.07744937536429375
gene17_variant25,0.6056697702366628,0.8290858939754603,0.21984136621379669,0.9363470246090557,0.5680994696393612,0.8719836096336622,0.9464662731971122,0.18384156108107164,0.21781451028751064,0.6110226595273005
gene17_variant26,0.9568073818746876,0.6819078694985092,0.45798873504385873,0.879163965903517,0.9334346454391775,0.2890613797285535,0.7559116988053598,0.7900190248359215,0.17848324630766543,0.6469594172252329
gene17_variant27,0.12400906811101331,0.38410241969949577,0.886669735024951,0.4401531715472544,0.8161441459774896,0.8841485076930051,0.3584484079731821,0.23548102186287656,0.6175619385049465,0.5079919673817327
gene17_variant28,0.5323745539569897,0.1883164090029319,0.5279989698234677,0.8016963675953278,0.9756201301440248,0.7104694792102398,0.7651069778914156,0.5540256214258301,0.9736914683823003,0.7206918011144563
gene17_variant29,0.16934851651905292,0.331971443965386,0.9430205179334898,0.723525365654617,0.38571283620954877,0.4079728003959391,0.19085736459650482,0.17306773319504543,0.15309832733595996,0.5468827938148448
gene17_variant30,0.31942977908428327,0.6248006929865954,0.009448072288826825,0.7476071393758331,0.8010120890789338,0.28210160570114073,0.09522542472618467,0.6793674336729882,0.505426058164909,0.6553947293029029
gene17_variant31,0.22615905858913543,0.12193959717374958,0.38445562161072755,0.564994761892056,0.19937922519187645,0.4280354605776532,0.9933576956492705,0.33620910248579494,0.661502600995661,0.573467508928289
gene17_variant32,0.8248258823960458,0.46375087778267876,0.6993566152643371,0.17278779244943232,0.5018697040717477,0.8580163430573033,0.6095525993985141,0.33797695853049914,0.31066353256612766,0.6612107417480774
gene17_variant33,0.8546575902134083,0.755832391490071,0.587796156748585,0.496302355543333,0.11888570281700028,0.42485805536894494,0.6537408875734539,0.9479170471271291,0.05046185403032777,0.9037585805991812
gene17_variant34,0.6448752094362425,0.8072698964249629,0.5637816072967387,0.6342331736380356,0.3894388097603242,0.9330016220798346,0.5716372964270711,0.1047442601905384,0.8280051772965737,0.8054416968269235
gene17_variant35,0.5354117370972422,0.12006962768251006,0.835903715619898,0.2283125846012265,0.10451028259952089,0.1314994794551596,0.04324997348208148,0.5218584631691301,0.7757007156238903,0.00022944217925702226
gene17_variant36,0.6285098110198372,0.25263067595638156,0.3596910588360276,0.34089853372528833,0.945785445135718,0.6300201129981728,0.09109990704640403,0.6684877649479816,0.37911258264483283,0.6380344866183137
gene17_variant37,0.6752368405293956,0.38230790395613024,0.8616623444268037,0.19666898059902493,0.7794916193819706,0.5163117075880722,0.28043286767126685,0.24696936474372388,0.4313139150054197,0.3163345101866365
gene17_variant38,0.3529864390198185,0.09654492860727293,0.18785221188677248,0.3216983996878249,0.5840519201366633,0.5239661168937109,0.8755445693041309,0.2354399717331882,0.5130490677732367,0.6873646638645382
gene17_variant39,0.5534664267076883,0.8077703882488741,0.5560663632378542,0.14344102564516015,0.5161036641889929,0.25124334692775263,0.7923359366134939,0.11664347757259397,0.9134808228365731,0.3809333862440101
gene17_variant40,0.1295781544074851,0.5954546644143336,0.5134592451271865,0.3751815362751786,0.9445818078630802,0.764576925203426,0.7113579774112038,0.3237674534471665,0.39799522319913383,0.07072384553098099
gene17_variant41,0.6569258824080081,0.222234805983349,0.23912355618104875,0.5167997634778907,0.058091025774371086,0.02143381808157807,0.11775107223029879,0.5426583031043561,0.8224635812615139,0.751542072871877
gene17_variant42,0.43312568093772874,0.5970827678777302,0.5347972239982914,0.6397055495745055,0.6655901705139825,0.7953381492243062,0.15889267280796648,0.8565226855198403,0.43623603960386126,0.6999145296914304
gene17_variant43,0.7053775086576083,0.7378936653338078,0.2100996427795635,0.2858000151811504,0.6586700084495288,0.675720086655756,0.6357111636951929,0.19230150694242287,0.11399104983588992,0.4227147494016459
gene17_variant44,0.6403464021614723,0.1383653239593854,0.5819376235418311,0.8835614413940345,0.9296652235447485,0.05028793006339227,0.17890786139079407,0.8293269350448674,0.11562321854342217,0.5053706873474897
gene17_variant45,0.769738960505875,0.6407813395941045,0.019777443985108167,0.3295344461607148,0.5932245655428885,0.39491983133167996,0.7388623492169268,0.8929834857708658,0.21283212787842876,0.9426923511743417
gene17_variant46,0.1668064255817735,0.964392560931562,0.4760200334832265,0.8763274159522909,0.1414411192462106,0.10127194818676655,0.6907142468548221,0.9234326277636764,0.9713311220842014,0.3589376024508466
gene17_variant47,0.4432923702016194,0.6875913286041178,0.06701554986506963,0.357058138078476,0.8204551726340712,0.32687693369637794,0.8831749108298953,0.7024017151622318,0.8258948553870712,0.4306564938565367
gene17_variant48,0.7229395612850757,0.41521074494674126,0.03848599139782105,0.6755952476117785,0.5923113080605462,0.8050050353551877,0.7619229578413294,0.663910608004578,0.18395969082359498,0.05647452683326948
gene17_variant49,0.06038181552926447,0.042847754679243066,0.7724114480035222,0.773395122475284,0.7847485741897098,0.7533552566781965,0.3115645394064165,0.6649600561563134,0.4656163396930224,0.9128733545985035
gene17_variant50,0.9478159634432926,0.9898373547460187,0.8348892342380069,0.10127994416785102,0.7532372619111926,0.6232706751334398,0.9285744706191447,0.4650229698462004,0.7128192711859062,0.14649079345488258
gene17_variant51,0.49402409850564544,0.47793434988535033,0.3687181898174833,0.18148555896835994,0.3553055099672977,0.7368368133243988,0.1341947063325124,0.1909165629895131,0.013750817427372719,0.41255172747904756
gene18_variant1,0.40459558417186703,0.11977773933115377,0.1613661119857145,0.19455708522577153,0.7280316251404977,0.5858947835236812,0.2949491769403253,0.1076252304998414,0.9137579946561141,0.1213311170216328
gene18_variant2,0.20786712022428777,0.9952507847818906,0.30872103359876624,0.5145517902676863,0.641239812381709,0.8065857728514042,0.4103193239393089,0.520519163119712,0.7915670466493597,0.3277399325756172
gene18_variant3,0.46943354074002963,0.12656339362400537,0.21432413395682592,0.5927414088995259,0.6621627758527479,0.03674252518064891,0.24276097031487065,0.7876235163546937,0.6822349018382511,0.7222703714795895
gene18_variant4,0.9134926504809411,0.39738453614020763,0.3310294481734256,0.311851303215142,0.4915693561934833,0.9370329891626963,0.3258307943654394,0.8605471258156708,0.8340709258766031,0.8781781490127748
gene18_variant5,0.649821453410117,0.8644378674708487,0.5361385311890565,0.7286004260157487,0.23501572866580178,0.0865808372748671,0.5609777375601485,0.9711301951136634,0.5446347882581282,0.9953913063439115
gene18_variant6,0.3524728481228553,0.7107188870685387,0.42495783171931756,0.22579077645690726,0.07648489082760601,0.5750382749058288,0.10322596075479751,0.3454119855424095,0.815593257117049,0.7430151053042303
gene18_variant7,0.630512755676725,0.007128516889749137,0.8430976023316538,0.3146558908341841,0.6137964510952268,0.8937906827647845,0.20055474013395713,0.5488625280895314,0.6666012656375061,0.11559890578774723
gene18_variant8,0.10551786507243277,0.8148150809843034,0.6546864694344648,0.02092495325013466,0.5134237625869316,0.7693347262278541,0.2676620752999739,0.5963795715199329,0.37024637184408815,0.616195547131227
gene18_variant9,0.34140176098507324,0.7694704858039604,0.8566825464108786,0.6135208425221597,0.944330586653438,0.662003122986382,0.7718420246759478,0.8175366672299937,0.6257641717903271,0.9596240969389851
gene18_variant10,0.2651953725871775,0.9793297832413146,0.7232495032375515,0.41901212579382174,0.28415913098196766,0.3026197219748842,0.7269834235503562,0.459733031172435,0.7713411412558903,0.479025083274515
gene18_variant11,0.16846803325084625,0.17356305434260477,0.32473108151912267,0.7246145732010579,0.10711037309542404,0.741708534798995,0.4472918131812804,0.6195834733295957,0.3785981695063292,0.5533983016454744
gene18_variant12,0.5006406678753453,0.42549915458360965,0.44344322611970755,0.8061693844806932,0.8864485489139954,0.021266706887438036,0.4652124473151801,0.04346681471468816,0.3371172217595182,0.35208118928177534
gene18_variant13,0.9652875538408914,0.5149510194737767,0.5943559561502771,0.1703980675432204,0.7590266180467011,0.6078597530137345,0.5862955427082288,0.19619058757444863,0.16003118370579816,0.8555418709199234
gene18_variant14,0.9508319659291949,0.3318330256811157,0.11857626770328134,0.4837510796498934,0.22270997464905007,0.055631428032651975,0.8109383206996363,0.7547360891971696,0.6507161206214098,0.6288449077532335
gene18_variant15,0.8745427168227963,0.9699813095327147,0.11920689533491224,0.41960927703494,0.5165741808376267,0.3606855382300841,0.3608784513551344,0.28398357890133075,0.4213112770461346,0.24039837927494845
gene18_variant16,0.5378934158795334,0.8483292652439371,0.569824604457405,0.6563140837465645,0.3739789771064026,0.43491910499526354,0.18562614982072922,0.759600871788341,0.6064917875395572,0.26119917910676416
gene18_variant17,0.7500470378471551,0.7249061825906385,0.5809976440690596,0.1674208471271187,0.8940704864903709,0.7603214910198856,0.202708254609559,0.24914968851805708,0.9297025063859048,0.1597952125662665
gene18_variant18,0.8681172432223369,0.7052705027597264,0.04349823366391903,0.6839531939073489,0.4362136531142925,0.80208853529761,0.09234856797452717,0.18525659414847506,0.8130728784687006,0.9641247938127329
gene18_variant19,0.3799873405390055,0.2568124199074755,0.02500454796252949,0.5548005734355421,0.30829085708458315,0.6834359253889322,0.18340053713270688,0.8879345584924906,0.23845901085306165,0.20764487417476118
gene18_variant20,0.40192337086410135,0.8984337394857705,0.30562937983954563,0.7591486615111764,0.900490352795583,0.5722981734925584,0.73378083343317,0.05331770585319451,0.7376462929357858,0.6917053560571199
gene18_variant21,0.6441131945971892,0.15218348617714128,0.11861917485490492,0.45081299607459757,0.0805667066293464,0.617638062801874,0.20096041845120716,0.28088776063806375,0.3177182697160502,0.6136866218026765
gene18_variant22,0.8028795878552095,0.9507542150273801,0.07757470808160838,0.3516939115898968,0.9861350637943294,0.9041682165604682,0.20067765691099992,0.5512094946126138,0.9845275108779586,0.31886082395922055
gene18_variant23,0.3425711216980398,0.249546267358285,0.97728814614992,0.11118063743548023,0.12902101602818605,0.9050541368506894,0.4927695175554474,0.9626215714088657,0.38572587010845627,0.4199872293149378
gene18_variant24,0.009500196432843944,0.8495623172832583,0.8139291689257752,0.6019809261623542,0.6818560829308532,0.41937186639607693,0.3579916650304146,0.8603531913811397,0.9944286244691264,0.4183476983974228
gene18_variant25,0.5811933250795841,0.6187236443105193,0.574820496571972,0.3719902795196086,0.8034514552723796,0.14427079957324584,0.682646168064317,0.3955331684470076,0.3510186738267074,0.8956277096769822
gene18_variant26,0.8366992251300723,0.1281314435374502,0.18846624275848978,0.29265041192921726,0.9618093696644824,0.2836666409965961,0.26113347414470023,0.5856209794504721,0.4738530729766487,0.8991777531464341
gene18_variant27,0.9017094959718381,0.7611015258674872,0.24437954621499247,0.8717747304388973,0.11602996100379515,0.8677199768612073,0.40597144647124483,0.4335299399714465,0.5418651570671746,0.379435192873777
gene18_variant28,0.7343904061891561,0.42758810484663223,0.009836337573661535,0.25193786455904965,0.6363233165574734,0.035442199335525504,0.5664923545614002,0.576951791319442,0.8932001668916986,0.9786976589825057
gene18_variant29,0.9211591538131971,0.29916290189478056,0.05744526183547338,0.33826628392128844,0.3564859717487352,0.6965744262634876,0.4981583622508391,0.9569559543427554,0.6738943738635522,0.6976240115126906
gene18_variant30,0.38032941163595124,0.9066616899055076,0.9537227901481058,0.39702000170349216,0.7144518247004881,0.9873787356757779,0.41799033004917097,0.25266008232609294,0.12704382499631106,0.8122496377703151
gene18_variant31,0.2202771585970269,0.8924296822695934,0.16874137030699954,0.7195434565059179,0.2093086720121512,0.24899911300281496,0.2840239071425784,0.4417287194457352,0.3455405722508128,0.7804669447492977
gene18_variant32,0.7528820638667988,0.07922912210523492,0.014909749795998128,0.6698806079083581,0.21548102795648583,0.25287733886120023,0.4352322122948563,0.015307279475701208,0.051897982608890114,0.4654425945213445
gene18_variant33,0.6960618943693393,0.8139880669989981,0.01090859390034693,0.11672656553042904,0.7027441506584772,0.5701292424992458,0.8027274440828078,0.033557256311536054,0.7201399250980738,0.24144155214606577
gene18_variant34,0.8757824204086483,0.5678756826385777,0.6592852073154666,0.4407860896838065,0.4414800966988941,0.188192976874053,0.5717577185824828,0.8741132276202803,0.7331150003411995,0.9750616142903306
gene18_variant35,0.0895014964768237,0.7525469772620217,0.7289190920902701,0.806851373675404,0.6192780259888065,0.7856257084698834,0.04879581954363399,0.9482871148953128,0.9734449893682672,0.7615870806205473
gene18_variant36,0.17315458927338945,0.20439579405739816,0.7758988831013165,0.4050420583462838,0.6592470243930859,0.19709191831865747,0.5663728042085492,0.747724369982424,0.7794931486817328,0.6770099136800729
